pano_id,lat,lon,date,source,parent_id,is_historical,best_score,good_matches,inliers,inlier_ratio,coverage,yaw,pitch,target_crop,pano_path,view_path,error
kblzehkf2psUyUR15vLCuw,19.47102297984469,-99.12246525677082,,,,False,382.875,40,30,0.75,0.6909286975860596,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_kblzehkf2psUyUR15vLCuw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/kblzehkf2psUyUR15vLCuw.jpg,
WuNaSss0gcdPhMM9S25y0A,19.47969974451177,-99.11808842894482,,,,False,382.875,40,30,0.75,0.6894057989120483,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_WuNaSss0gcdPhMM9S25y0A.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/WuNaSss0gcdPhMM9S25y0A.jpg,
2SGlis8lFisSOhDIiWlaEQ,19.47514703035437,-99.12329983789374,,,,False,382.7730769230769,39,30,0.7692307692307693,0.8285292387008667,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_2SGlis8lFisSOhDIiWlaEQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/2SGlis8lFisSOhDIiWlaEQ.jpg,
JHnsrpcJ1JQEG5539rSIlw,19.47221196623369,-99.12359491949707,,,,False,382.1934150259669,41,30,0.7317073170731707,0.47380489110946655,180,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_JHnsrpcJ1JQEG5539rSIlw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/JHnsrpcJ1JQEG5539rSIlw.jpg,
rl9QuRs3Yjk1A9gl-tp8dw,19.47170698030199,-99.11437318495268,,,,False,371.95,50,29,0.58,0.8167544603347778,0,-4,street_depth,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_rl9QuRs3Yjk1A9gl-tp8dw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/rl9QuRs3Yjk1A9gl-tp8dw.jpg,
YmmDlb_jVV5Rawrmmt4c6g,19.47900444695457,-99.12166715715229,,,,False,371.2477272727273,44,29,0.6590909090909091,0.5731536149978638,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_YmmDlb_jVV5Rawrmmt4c6g.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/YmmDlb_jVV5Rawrmmt4c6g.jpg,
eyWMeO02IaNGDvn5M47Fog,19.47892027558046,-99.11569639577588,,,,False,371.0261904761905,42,29,0.6904761904761905,0.8272286653518677,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_eyWMeO02IaNGDvn5M47Fog.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/eyWMeO02IaNGDvn5M47Fog.jpg,
XFQJDVoF0fhXDDeebLdnYg,19.47707784440055,-99.12167196953486,,,,False,370.5094594594595,37,29,0.7837837837837838,0.5006615519523621,0,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_XFQJDVoF0fhXDDeebLdnYg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/XFQJDVoF0fhXDDeebLdnYg.jpg,
9TFaQXyBfuB7TSFTHn9IpA,19.47848996994592,-99.12050839452878,,,,False,370.4206300613043,37,29,0.7837837837837838,0.4970390200614929,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_9TFaQXyBfuB7TSFTHn9IpA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/9TFaQXyBfuB7TSFTHn9IpA.jpg,
MPxLPViqy9hRPWv05WZGSQ,19.47535389223725,-99.11589377336746,,,,False,365.1093115738098,47,29,0.6170212765957447,0.2838919460773468,315,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_MPxLPViqy9hRPWv05WZGSQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/MPxLPViqy9hRPWv05WZGSQ.jpg,
OuOFRaWvLhmvUBtD8tzxcQ,19.47210613082855,-99.1181103791822,,,,False,364.5178592776641,39,29,0.7435897435897436,0.2936294972896576,45,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_OuOFRaWvLhmvUBtD8tzxcQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/OuOFRaWvLhmvUBtD8tzxcQ.jpg,
3l7Kt9rsEzaTJ0f4XuF7Vw,19.47676669518003,-99.11859742273253,,,,False,363.31685054302216,40,29,0.725,0.2501450181007385,90,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_3l7Kt9rsEzaTJ0f4XuF7Vw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/3l7Kt9rsEzaTJ0f4XuF7Vw.jpg,
VEIeQRZoia3V0AlydxG1jg,19.47621428012235,-99.11410886621536,,,,False,360.65,56,28,0.5,0.7160500884056091,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_VEIeQRZoia3V0AlydxG1jg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/VEIeQRZoia3V0AlydxG1jg.jpg,
Ll8G0A4JHoMoM4ml9LJ1qg,19.47083075687715,-99.11465337558873,,,,False,360.55076720714567,56,28,0.5,0.4966922402381897,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_Ll8G0A4JHoMoM4ml9LJ1qg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/Ll8G0A4JHoMoM4ml9LJ1qg.jpg,
BHyi5nWd_Zta4ky7gGx9Cg,19.47122492680357,-99.12025418663106,,,,False,359.77857142857147,49,28,0.5714285714285714,0.6337601542472839,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_BHyi5nWd_Zta4ky7gGx9Cg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/BHyi5nWd_Zta4ky7gGx9Cg.jpg,
aOegBbt2SGBQ6mxKnfn2LA,19.4773525390194,-99.11953454036455,,,,False,359.1909090909091,44,28,0.6363636363636364,0.8658033609390259,90,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_aOegBbt2SGBQ6mxKnfn2LA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/aOegBbt2SGBQ6mxKnfn2LA.jpg,
fHEB3s2yq9yYcRi7aiaQzQ,19.4759320997171,-99.12078463863493,,,,False,358.75,40,28,0.7,0.5525707006454468,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_fHEB3s2yq9yYcRi7aiaQzQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/fHEB3s2yq9yYcRi7aiaQzQ.jpg,
2FAGgzGbHikPMgE7VtpvYg,19.47744524318008,-99.12164832976366,,,,False,358.23774514473405,52,28,0.5384615384615384,0.436386376619339,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_2FAGgzGbHikPMgE7VtpvYg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/2FAGgzGbHikPMgE7VtpvYg.jpg,
pA0M0GbtAwGYJVKJ5ZwlXw,19.4740983264947,-99.12225587410416,,,,False,355.75304083340876,37,28,0.7567567567567568,0.4103716313838959,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_pA0M0GbtAwGYJVKJ5ZwlXw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/pA0M0GbtAwGYJVKJ5ZwlXw.jpg,
_hidUR72vqUECH3ZPvAKIA,19.47404444515557,-99.11438365303951,,,,False,353.6523843142721,45,28,0.6222222222222222,0.3115609586238861,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1__hidUR72vqUECH3ZPvAKIA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/_hidUR72vqUECH3ZPvAKIA.jpg,
t4I0-AQFGw_eiXySCT0hFA,19.47335071515914,-99.12307213189086,,,,False,350.9459032356739,56,28,0.5,0.17653010785579681,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_t4I0-AQFGw_eiXySCT0hFA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/t4I0-AQFGw_eiXySCT0hFA.jpg,
Eh4e_PqrwZcSHPJjmzDyFQ,19.47631586743388,-99.11488536303621,,,,False,350.45199799868794,45,28,0.6222222222222222,0.20488141477108002,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_Eh4e_PqrwZcSHPJjmzDyFQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/Eh4e_PqrwZcSHPJjmzDyFQ.jpg,
idR84Ohi_YL790hwlOZcPg,19.47631504060698,-99.115789765953,,,,False,348.94105907347466,36,28,0.7777777777777778,0.18655382096767426,90,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_idR84Ohi_YL790hwlOZcPg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/idR84Ohi_YL790hwlOZcPg.jpg,
5aega0W0nGaMC3z6ur3bAA,19.4726035866835,-99.11540100567265,,,,False,346.4763157894737,38,27,0.7105263157894737,0.5998619794845581,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_5aega0W0nGaMC3z6ur3bAA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/5aega0W0nGaMC3z6ur3bAA.jpg,
EfjBtFs2N5zOngyBUNYWJA,19.47894314786863,-99.11891333989823,,,,False,346.275,36,27,0.75,0.6577152609825134,135,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_EfjBtFs2N5zOngyBUNYWJA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/EfjBtFs2N5zOngyBUNYWJA.jpg,
nzX3abccpRN2EjL6mao4HQ,19.47074697277778,-99.12142459656125,,,,False,345.90268260240555,45,27,0.6,0.45508942008018494,135,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_nzX3abccpRN2EjL6mao4HQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/nzX3abccpRN2EjL6mao4HQ.jpg,
M6dLI2wGOQtJzB3jRKjhNw,19.4778857787288,-99.11666066338904,,,,False,345.2308932326057,55,27,0.4909090909090909,0.3917873501777649,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_M6dLI2wGOQtJzB3jRKjhNw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/M6dLI2wGOQtJzB3jRKjhNw.jpg,
75Zt-anRp42kJ1uGmn77GA,19.47819259474644,-99.11878796909363,,,,False,341.8889266848564,45,27,0.6,0.3212975561618805,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_75Zt-anRp42kJ1uGmn77GA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/75Zt-anRp42kJ1uGmn77GA.jpg,
5MaNN6_ddwWB6P8AOq66Tg,19.47067012399106,-99.11487481046301,,,,False,338.42857142857144,70,26,0.37142857142857144,0.5086477398872375,0,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_5MaNN6_ddwWB6P8AOq66Tg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/5MaNN6_ddwWB6P8AOq66Tg.jpg,
Cnceh9MlbSZP8STKT1Pbrw,19.47070585566627,-99.11901135720984,,,,False,336.05,52,26,0.5,0.534848153591156,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_Cnceh9MlbSZP8STKT1Pbrw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/Cnceh9MlbSZP8STKT1Pbrw.jpg,
W3fsh7ZburxwQmCDOqUuQA,19.47447683764482,-99.11849197658104,,,,False,335.5541666666667,48,26,0.5416666666666666,0.5923507213592529,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_W3fsh7ZburxwQmCDOqUuQA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/W3fsh7ZburxwQmCDOqUuQA.jpg,
f4JnRx-ST5Fk0Egn_y1XQA,19.47784067626741,-99.11816609904267,,,,False,334.5166666666667,39,26,0.6666666666666666,0.5549103021621704,180,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_f4JnRx-ST5Fk0Egn_y1XQA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/f4JnRx-ST5Fk0Egn_y1XQA.jpg,
IsBggXj5EumubhN3sJHo2g,19.47547268100022,-99.12239281706034,,,,False,334.3067567567568,37,26,0.7027027027027027,0.5056681036949158,270,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_IsBggXj5EumubhN3sJHo2g.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/IsBggXj5EumubhN3sJHo2g.jpg,
RvAdPNfrakrhGdJlaHGFYA,19.4758854338761,-99.1196794990921,,,,False,333.8756273991922,34,26,0.7647058823529411,0.4954620897769928,270,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_RvAdPNfrakrhGdJlaHGFYA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/RvAdPNfrakrhGdJlaHGFYA.jpg,
2Sznc9c4nNc_2wFrpBlohA,19.47022694851477,-99.12162502771032,,,,False,333.83125,32,26,0.8125,0.8376754522323608,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_2Sznc9c4nNc_2wFrpBlohA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/2Sznc9c4nNc_2wFrpBlohA.jpg,
47eSGuS-eB6QpJlQXYpiqA,19.47119057138606,-99.11552924148204,,,,False,323.5020833333333,48,25,0.5208333333333334,0.6010442972183228,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_47eSGuS-eB6QpJlQXYpiqA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/47eSGuS-eB6QpJlQXYpiqA.jpg,
4CLs93ug2EpYOxXcWcbjUw,19.46988830955579,-99.12013936698904,,,,False,323.2586956521739,46,25,0.5434782608695652,0.6536000370979309,315,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_4CLs93ug2EpYOxXcWcbjUw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/4CLs93ug2EpYOxXcWcbjUw.jpg,
JtpU-SQgkYfm7MntDAP5Dg,19.47211011817301,-99.12205088225093,,,,False,322.6743902439024,41,25,0.6097560975609756,0.8613501787185669,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_JtpU-SQgkYfm7MntDAP5Dg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/JtpU-SQgkYfm7MntDAP5Dg.jpg,
LqSAjziDytI6IQKZl3niug,19.47366438048616,-99.11498481055457,,,,False,322.5625,40,25,0.625,0.6032012701034546,270,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_LqSAjziDytI6IQKZl3niug.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/LqSAjziDytI6IQKZl3niug.jpg,
DpUWJeThwGGjzM-U6WCHRg,19.47829024150139,-99.12183381772776,,,,False,322.13611111111106,36,25,0.6944444444444444,0.5135361552238464,225,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_DpUWJeThwGGjzM-U6WCHRg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/DpUWJeThwGGjzM-U6WCHRg.jpg,
gG7DDlNybPg4zlFdrPfAEA,19.47198595140822,-99.12229445788496,,,,False,321.5833333333333,30,25,0.8333333333333334,0.8565601110458374,90,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_gG7DDlNybPg4zlFdrPfAEA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/gG7DDlNybPg4zlFdrPfAEA.jpg,
Cf4mNQ-f6KnZL6r9IC0xEg,19.47670068043765,-99.12041898687636,,,,False,321.47406408620435,43,25,0.5813953488372093,0.45235252380371094,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_Cf4mNQ-f6KnZL6r9IC0xEg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/Cf4mNQ-f6KnZL6r9IC0xEg.jpg,
qbB3y7g-2A4PepZTMeWBoQ,19.47832710474677,-99.12065622553153,,,,False,318.5465929849203,43,25,0.5813953488372093,0.35477015376091003,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_qbB3y7g-2A4PepZTMeWBoQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/qbB3y7g-2A4PepZTMeWBoQ.jpg,
GhZOlUiH4E7c-TH2nVc59w,19.47593951156146,-99.1140967941892,,,,False,316.8844808644718,36,25,0.6944444444444444,0.3249456584453583,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_GhZOlUiH4E7c-TH2nVc59w.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/GhZOlUiH4E7c-TH2nVc59w.jpg,
gPWe7mgzRWJovuR6R0cyBQ,19.47606719099685,-99.1154330012898,,,,False,315.4578148296901,35,25,0.7142857142857143,0.28073668479919434,90,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_gPWe7mgzRWJovuR6R0cyBQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/gPWe7mgzRWJovuR6R0cyBQ.jpg,
J2DE4pWeR0uRDBAMZ9esxg,19.47895508271116,-99.1200579802251,,,,False,313.71919701445483,31,25,0.8064516129032258,0.23510226607322693,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_J2DE4pWeR0uRDBAMZ9esxg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/J2DE4pWeR0uRDBAMZ9esxg.jpg,
dIbSJb18uHnMWg6jqnEXuw,19.47217438016752,-99.11603146520983,,,,False,310.6134146341463,41,24,0.5853658536585366,0.7520322799682617,135,-4,street_depth,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_dIbSJb18uHnMWg6jqnEXuw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/dIbSJb18uHnMWg6jqnEXuw.jpg,
JkhRJtJ-t90P006471re7w,19.47443797811615,-99.12212087323228,,,,False,310.27894736842103,38,24,0.631578947368421,0.58710777759552,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_JkhRJtJ-t90P006471re7w.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/JkhRJtJ-t90P006471re7w.jpg,
v5m2kCQDgh55kyIjT7jIjA,19.47152157263541,-99.1164520557416,,,,False,310.1716216216216,37,24,0.6486486486486487,0.6067062020301819,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_v5m2kCQDgh55kyIjT7jIjA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/v5m2kCQDgh55kyIjT7jIjA.jpg,
X6HRrpg4EJveleEJlD_GSQ,19.46998270178718,-99.12117038574733,,,,False,310.06666666666666,36,24,0.6666666666666666,0.7151861190795898,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_X6HRrpg4EJveleEJlD_GSQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/X6HRrpg4EJveleEJlD_GSQ.jpg,
HKiXWZASw0D247XI8AhPaw,19.47520613253221,-99.1240584404395,,,,False,309.675,32,24,0.75,0.5935137867927551,45,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_HKiXWZASw0D247XI8AhPaw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/HKiXWZASw0D247XI8AhPaw.jpg,
Tx8TVsKFX3h9DGQAYpKpJg,19.46992004024504,-99.11811434711038,,,,False,308.8080786476264,37,24,0.6486486486486487,0.45454856753349304,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_Tx8TVsKFX3h9DGQAYpKpJg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/Tx8TVsKFX3h9DGQAYpKpJg.jpg,
5ohg9cr-xpwD29HyrkDhnQ,19.47650602748205,-99.11869628390257,,,,False,303.11405755823307,33,24,0.7272727272727273,0.278195858001709,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_5ohg9cr-xpwD29HyrkDhnQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/5ohg9cr-xpwD29HyrkDhnQ.jpg,
_RR8DUap-8zVhiIvtAJn8g,19.47816190117208,-99.11969207851651,,,,False,299.77745098039213,51,23,0.45098039215686275,0.8565601110458374,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1__RR8DUap-8zVhiIvtAJn8g.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/_RR8DUap-8zVhiIvtAJn8g.jpg,
RSEArJan6vEwSIFK9AZklQ,19.47214207351849,-99.11517762765794,,,,False,299.15,46,23,0.5,0.8264306783676147,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_RSEArJan6vEwSIFK9AZklQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/RSEArJan6vEwSIFK9AZklQ.jpg,
G47PWOjJYcgM4fnvTe_vpA,19.47701607145319,-99.12117283413724,,,,False,298.78720930232555,43,23,0.5348837209302325,0.5059890747070312,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_G47PWOjJYcgM4fnvTe_vpA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/G47PWOjJYcgM4fnvTe_vpA.jpg,
1sT8HBIv3RocfcxOKTPFeA,19.47144193843847,-99.12089574441895,,,,False,298.4375,40,23,0.575,0.702488362789154,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_1sT8HBIv3RocfcxOKTPFeA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/1sT8HBIv3RocfcxOKTPFeA.jpg,
nTLp411x4HtS7_NEM4ipRg,19.4766569803541,-99.11537584817793,,,,False,298.4375,40,23,0.575,0.629181444644928,270,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_nTLp411x4HtS7_NEM4ipRg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/nTLp411x4HtS7_NEM4ipRg.jpg,
-ZrbF3QFEscxJnsYG3TmnA,19.47625074214092,-99.11830523001552,,,,False,297.89285714285717,35,23,0.6571428571428571,0.6444096565246582,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_-ZrbF3QFEscxJnsYG3TmnA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/-ZrbF3QFEscxJnsYG3TmnA.jpg,
CY3JyMMEfkW4sA42fs2G6w,19.47586505106642,-99.12370417173196,,,,False,297.79117647058825,34,23,0.6764705882352942,0.8024666905403137,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_CY3JyMMEfkW4sA42fs2G6w.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/CY3JyMMEfkW4sA42fs2G6w.jpg,
na6XEzKoXpOGNBKeBNlorA,19.47759374939867,-99.11805676995921,,,,False,297.2413319501384,29,23,0.7931034482758621,0.49695244431495667,270,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_na6XEzKoXpOGNBKeBNlorA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/na6XEzKoXpOGNBKeBNlorA.jpg,
cpi7bEOBpY7OLo11XJL16Q,19.47348309172006,-99.12212956934161,,,,False,292.60419295893774,45,23,0.5111111111111111,0.28588050603866577,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_cpi7bEOBpY7OLo11XJL16Q.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/cpi7bEOBpY7OLo11XJL16Q.jpg,
E4YrdIoy_10_4VIPx7W70g,19.4727270659777,-99.1162837179565,,,,False,287.728431372549,51,22,0.43137254901960786,0.6661397814750671,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_E4YrdIoy_10_4VIPx7W70g.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/E4YrdIoy_10_4VIPx7W70g.jpg,
